date,temperature
2015-07-31 18:28:25,25.0
2015-07-31 18:28:26,25.0
2015-07-31 18:37:23,25.0
2015-07-31 18:46:21,25.0
2015-07-31 18:46:22,25.0
2015-07-31 18:55:19,25.0
2015-07-31 19:04:17,25.0
2015-07-31 19:04:18,25.0
2015-07-31 19:13:15,25.0
2015-07-31 19:22:13,25.0
2015-07-31 19:22:14,25.0
2015-07-31 19:31:11,25.0
2015-07-31 19:40:09,25.0
2015-07-31 19:40:10,25.0
2015-07-31 19:49:07,25.0
2015-07-31 19:58:05,25.0
2015-07-31 19:58:06,25.0
2015-07-31 20:07:03,25.0
2015-07-31 20:16:01,25.0
2015-07-31 20:16:01,25.0
2015-07-31 20:24:59,25.0
2015-07-31 20:33:57,25.0
2015-07-31 20:33:57,25.0
2015-07-31 20:42:55,25.0
2015-07-31 20:51:53,24.9
2015-07-31 20:51:53,24.9
2015-07-31 21:00:51,24.9
2015-07-31 21:09:49,24.9
2015-07-31 21:09:49,24.9
2015-07-31 21:18:47,24.8
2015-07-31 21:27:45,24.8
2015-07-31 21:27:45,24.8
2015-07-31 21:36:43,24.8
2015-07-31 21:45:41,24.8
2015-07-31 21:45:41,24.8
2015-07-31 21:54:39,24.8
2015-07-31 22:03:37,24.8
2015-07-31 22:03:37,24.8
2015-07-31 22:12:35,24.7
2015-07-31 22:21:33,24.7
2015-07-31 22:21:33,24.7
2015-07-31 22:30:31,24.7
2015-07-31 22:39:29,24.6
2015-07-31 22:39:29,24.6
2015-07-31 22:48:27,24.6
2015-07-31 22:57:25,24.6
2015-07-31 22:57:25,24.6
2015-07-31 23:06:23,24.6
2015-07-31 23:15:21,24.6
2015-07-31 23:15:21,24.6
2015-07-31 23:24:19,24.6
2015-07-31 23:33:17,24.6
2015-07-31 23:33:17,24.6
2015-07-31 23:42:15,24.6
2015-07-31 23:51:13,24.6
2015-07-31 23:51:13,24.6
2015-08-01 00:00:11,24.6
2015-08-01 00:09:09,24.6
2015-08-01 00:09:09,24.6
2015-08-01 00:18:07,24.6
2015-08-01 00:27:04,24.6
2015-08-01 00:27:05,24.6
2015-08-01 00:45:00,24.6
2015-08-01 00:45:01,24.6
2015-08-01 00:53:59,24.6
2015-08-01 01:02:56,24.5
2015-08-01 01:02:57,24.5
2015-08-01 01:11:55,24.5
2015-08-01 01:20:52,24.5
2015-08-01 01:20:53,24.5
2015-08-01 01:29:51,24.3
2015-08-01 01:38:48,24.2
2015-08-01 01:38:49,24.2
2015-08-01 01:47:47,24.1
2015-08-01 01:56:44,24.1
2015-08-01 01:56:45,24.1
2015-08-01 02:05:43,24.0
2015-08-01 02:14:40,24.0
2015-08-01 02:14:41,24.0
2015-08-01 02:23:39,24.0
2015-08-01 02:32:36,23.9
2015-08-01 02:32:37,23.9
2015-08-01 02:41:34,23.9
2015-08-01 02:50:32,23.9
2015-08-01 02:50:33,23.9
2015-08-01 02:59:30,23.8
2015-08-01 03:08:28,23.8
2015-08-01 03:08:29,23.8
2015-08-01 03:17:26,23.7
2015-08-01 03:26:24,23.7
2015-08-01 03:26:25,23.7
2015-08-01 03:35:22,23.7
2015-08-01 03:44:20,23.6
2015-08-01 03:44:21,23.6
2015-08-01 03:53:18,23.6
2015-08-01 04:02:16,23.6
2015-08-01 04:02:17,23.6
2015-08-01 04:11:14,23.6
2015-08-01 04:20:12,23.5
2015-08-01 04:20:13,23.5
2015-08-01 04:29:10,23.5
2015-08-01 04:38:08,23.5
2015-08-01 04:38:09,23.5
2015-08-01 04:47:06,23.4
2015-08-01 04:56:04,23.4
2015-08-01 04:56:04,23.4
2015-08-01 05:05:02,23.3
2015-08-01 05:14:00,23.3
2015-08-01 05:14:00,23.3
2015-08-01 05:22:58,23.3
2015-08-01 05:31:56,23.3
2015-08-01 05:31:56,23.3
2015-08-01 05:40:54,23.3
2015-08-01 05:49:52,23.2
2015-08-01 05:49:52,23.2
2015-08-01 05:58:50,23.2
2015-08-01 06:07:48,23.2
2015-08-01 06:07:48,23.2
2015-08-01 06:16:46,23.2
2015-08-01 06:25:44,23.1
2015-08-01 06:25:44,23.1
2015-08-01 06:34:42,23.1
2015-08-01 06:43:40,23.1
2015-08-01 06:43:40,23.1
2015-08-01 06:52:38,23.1
2015-08-01 07:01:36,23.1
2015-08-01 07:01:36,23.1
2015-08-01 07:10:34,23.1
2015-08-01 07:19:32,23.1
2015-08-01 07:19:32,23.1
2015-08-01 07:28:30,23.1
2015-08-01 07:37:28,23.1
2015-08-01 07:37:28,23.1
2015-08-01 07:46:26,23.1
2015-08-01 07:55:24,23.2
2015-08-01 07:55:24,23.2
2015-08-01 08:04:22,23.2
2015-08-01 08:13:20,23.3
2015-08-01 08:13:20,23.3
2015-08-01 08:22:18,23.3
2015-08-01 08:31:16,23.3
2015-08-01 08:31:16,23.3
2015-08-01 08:40:14,23.3
2015-08-01 08:49:12,23.4
2015-08-01 08:49:12,23.4
2015-08-01 08:58:10,23.4
2015-08-01 09:07:07,23.4
2015-08-01 09:07:08,23.4
2015-08-01 09:16:06,23.5
2015-08-01 09:25:03,23.5
2015-08-01 09:25:04,23.5
2015-08-01 09:34:02,23.5
2015-08-01 09:42:59,23.6
2015-08-01 09:43:00,23.6
2015-08-01 09:51:58,23.6
2015-08-01 10:00:55,23.6
2015-08-01 10:00:56,23.6
2015-08-01 10:09:54,23.7
2015-08-01 10:18:51,23.7
2015-08-01 10:18:52,23.7
2015-08-01 10:27:50,23.8
2015-08-01 10:36:47,23.8
2015-08-01 10:36:48,23.8
2015-08-01 10:45:46,23.8
2015-08-01 10:54:43,23.9
2015-08-01 10:54:44,23.9
2015-08-01 11:03:42,24.0
2015-08-01 11:12:39,24.0
2015-08-01 11:12:40,24.0
2015-08-01 11:21:37,24.0
2015-08-01 11:30:35,24.0
2015-08-01 11:30:36,24.0
2015-08-01 11:39:33,24.1
2015-08-01 11:48:31,24.1
2015-08-01 11:48:32,24.1
2015-08-01 11:57:29,24.1
2015-08-01 12:06:27,24.2
2015-08-01 12:06:28,24.2
2015-08-01 12:15:25,24.2
2015-08-01 12:24:23,24.3
2015-08-01 12:24:24,24.3
2015-08-01 12:33:21,24.3
2015-08-01 12:42:19,24.3
2015-08-01 12:42:20,24.3
2015-08-01 12:51:17,24.4
2015-08-01 13:00:15,24.4
2015-08-01 13:00:16,24.4
2015-08-01 13:09:13,24.5
2015-08-01 13:18:11,24.5
2015-08-01 13:18:12,24.5
2015-08-01 13:27:09,24.5
2015-08-01 13:36:07,24.5
2015-08-01 13:36:07,24.5
2015-08-01 13:45:05,24.5
2015-08-01 13:54:03,24.6
2015-08-01 13:54:03,24.6
2015-08-01 14:03:01,24.6
2015-08-01 14:11:59,24.7
2015-08-01 14:11:59,24.7
2015-08-01 14:20:57,24.7
2015-08-01 14:29:55,24.8
2015-08-01 14:29:55,24.8
2015-08-01 14:38:53,24.8
2015-08-01 14:47:51,24.8
2015-08-01 14:47:51,24.8
2015-08-01 14:56:49,24.8
2015-08-01 15:05:47,24.8
2015-08-01 15:05:47,24.8
2015-08-01 15:14:45,24.9
2015-08-01 15:23:43,24.9
2015-08-01 15:23:43,24.9
2015-08-01 15:32:41,25.0
2015-08-01 15:41:39,25.0
2015-08-01 15:41:39,25.0
2015-08-01 15:50:37,25.0
2015-08-01 15:59:35,25.1
2015-08-01 15:59:35,25.1
2015-08-01 16:08:33,25.1
2015-08-01 16:17:31,25.1
2015-08-01 16:17:31,25.1
2015-08-01 16:26:29,25.1
2015-08-01 16:35:27,25.2
2015-08-01 16:35:27,25.2
2015-08-01 16:44:25,25.2
2015-08-01 16:53:23,25.3
2015-08-01 16:53:23,25.3
2015-08-01 17:02:21,25.3
2015-08-01 17:11:19,25.3
2015-08-01 17:11:19,25.3
2015-08-01 17:20:17,25.3
2015-08-01 17:29:15,25.4
2015-08-01 17:29:15,25.4
2015-08-01 17:38:13,25.4
2015-08-01 17:47:10,25.4
2015-08-01 17:47:11,25.4
2015-08-01 17:56:09,25.5
2015-08-01 18:05:06,25.5
2015-08-01 18:05:07,25.5
2015-08-01 18:14:05,25.5
2015-08-01 18:23:02,25.5
2015-08-01 18:23:03,25.5
2015-08-01 18:32:01,25.5
2015-08-01 18:40:58,25.5
2015-08-01 18:40:59,25.5
2015-08-01 18:49:57,25.5
2015-08-01 18:58:54,25.5
2015-08-01 18:58:55,25.5
2015-08-01 19:07:53,25.5
2015-08-01 19:16:50,25.5
2015-08-01 19:16:51,25.5
2015-08-01 19:25:49,25.6
2015-08-01 19:34:46,25.6
2015-08-01 19:34:47,25.6
2015-08-01 19:43:45,25.6
2015-08-01 19:52:42,25.6
2015-08-01 19:52:43,25.6
2015-08-01 20:01:40,25.6
2015-08-01 20:10:38,25.6
2015-08-01 20:10:39,25.6
2015-08-01 20:19:36,25.6
2015-08-01 20:28:34,25.6
2015-08-01 20:28:35,25.6
2015-08-01 20:37:32,25.6
2015-08-01 20:46:30,25.6
2015-08-01 20:46:31,25.6
2015-08-01 20:55:28,25.6
2015-08-01 21:04:26,25.6
2015-08-01 21:04:27,25.6
2015-08-01 21:13:24,25.6
2015-08-01 21:22:22,25.6
2015-08-01 21:22:23,25.6
2015-08-01 21:31:20,25.6
2015-08-01 21:38:24,25.7
2015-08-01 21:38:25,25.7
2015-08-01 21:38:26,25.7
2015-08-01 21:47:23,25.7
2015-08-01 21:47:24,25.7
2015-08-01 21:56:21,25.7
2015-08-01 22:05:19,25.6
2015-08-01 22:05:19,25.6
2015-08-01 22:14:17,25.6
2015-08-01 22:23:15,25.6
2015-08-01 22:23:15,25.6
2015-08-01 22:32:13,25.6
2015-08-01 22:41:11,25.6
2015-08-01 22:41:11,25.6
2015-08-01 22:50:09,25.6
2015-08-01 22:59:07,25.5
2015-08-01 22:59:07,25.5
2015-08-01 23:08:05,25.5
2015-08-01 23:17:03,25.5
2015-08-01 23:17:03,25.5
2015-08-01 23:26:01,25.5
2015-08-01 23:34:59,25.5
2015-08-01 23:34:59,25.5
2015-08-01 23:43:57,25.5
2015-08-01 23:52:55,25.5
2015-08-01 23:52:55,25.5
2015-08-02 00:01:53,25.5
2015-08-02 00:10:51,25.5
2015-08-02 00:10:51,25.5
2015-08-02 00:19:49,25.4
2015-08-02 00:28:47,25.3
2015-08-02 00:28:47,25.3
2015-08-02 00:37:45,25.3
2015-08-02 00:46:43,25.3
2015-08-02 00:46:43,25.3
2015-08-02 00:55:41,25.3
2015-08-02 01:04:39,25.2
2015-08-02 01:04:39,25.2
2015-08-02 01:13:37,25.2
2015-08-02 01:22:35,25.2
2015-08-02 01:22:35,25.2
2015-08-02 01:31:33,25.1
2015-08-02 01:40:31,25.1
2015-08-02 01:40:31,25.1
2015-08-02 01:49:29,25.1
2015-08-02 01:58:27,25.1
2015-08-02 01:58:27,25.1
2015-08-02 02:07:25,25.0
2015-08-02 02:16:23,25.0
2015-08-02 02:16:23,25.0
2015-08-02 02:25:21,24.8
2015-08-02 02:34:18,24.8
2015-08-02 02:34:19,24.8
2015-08-02 02:43:17,24.7
2015-08-02 02:52:14,24.6
2015-08-02 02:52:15,24.6
2015-08-02 03:01:13,24.6
2015-08-02 03:10:10,24.6
2015-08-02 03:10:11,24.6
2015-08-02 03:19:09,24.5
2015-08-02 03:28:06,24.5
2015-08-02 03:28:07,24.5
2015-08-02 03:37:05,24.3
2015-08-02 03:46:02,24.2
2015-08-02 03:46:03,24.2
2015-08-02 03:55:01,24.2
2015-08-02 04:03:58,24.1
2015-08-02 04:03:59,24.1
2015-08-02 04:12:57,24.1
2015-08-02 04:21:54,24.0
2015-08-02 04:21:55,24.0
2015-08-02 04:30:53,24.0
2015-08-02 04:39:50,24.0
2015-08-02 04:39:51,24.0
2015-08-02 04:48:48,24.0
2015-08-02 04:57:46,24.0
2015-08-02 04:57:47,24.0
2015-08-02 05:06:44,24.0
2015-08-02 05:15:42,23.9
2015-08-02 05:15:43,23.9
2015-08-02 05:24:40,23.9
2015-08-02 05:31:38,23.8
2015-08-02 05:31:39,23.8
2015-08-02 05:40:36,23.8
2015-08-02 05:49:34,23.8
2015-08-02 05:49:35,23.8
2015-08-02 05:58:32,23.7
2015-08-02 06:07:30,23.6
2015-08-02 06:07:31,23.6
2015-08-02 06:16:28,23.6
2015-08-02 06:25:26,23.6
2015-08-02 06:25:27,23.6
2015-08-02 06:34:24,23.6
2015-08-02 06:43:22,23.5
2015-08-02 06:43:22,23.5
2015-08-02 06:52:20,23.5
2015-08-02 07:01:18,23.5
2015-08-02 07:01:18,23.5
2015-08-02 07:10:16,23.5
2015-08-02 07:19:14,23.5
2015-08-02 07:19:14,23.5
2015-08-02 07:28:12,23.5
2015-08-02 07:37:10,23.4
2015-08-02 07:37:10,23.4
2015-08-02 07:46:08,23.4
2015-08-02 07:55:06,23.3
2015-08-02 07:55:06,23.3
2015-08-02 08:04:04,23.3
2015-08-02 08:13:02,23.3
2015-08-02 08:13:02,23.3
2015-08-02 08:22:00,23.3
2015-08-02 08:30:58,23.4
2015-08-02 08:30:58,23.4
2015-08-02 08:39:56,23.4
2015-08-02 08:48:54,23.4
2015-08-02 08:48:54,23.4
2015-08-02 08:57:52,23.4
2015-08-02 09:06:50,23.4
2015-08-02 09:06:50,23.4
2015-08-02 09:15:48,23.4
2015-08-02 09:24:46,23.4
2015-08-02 09:24:46,23.4
2015-08-02 09:33:44,23.4
2015-08-02 09:42:42,23.3
2015-08-02 09:42:42,23.3
2015-08-02 09:51:40,23.3
2015-08-02 10:00:38,23.3
2015-08-02 10:00:38,23.3
2015-08-02 10:09:36,23.3
2015-08-02 10:18:34,23.4
2015-08-02 10:18:34,23.4
2015-08-02 10:27:32,23.5
2015-08-02 10:36:30,23.5
2015-08-02 10:36:30,23.5
2015-08-02 10:45:28,23.5
2015-08-02 10:54:26,23.5
2015-08-02 10:54:26,23.5
2015-08-02 11:03:24,23.5
2015-08-02 11:12:21,23.5
2015-08-02 11:12:22,23.5
2015-08-02 11:21:20,23.5
2015-08-02 11:30:17,23.5
2015-08-02 11:30:18,23.5
2015-08-02 11:39:16,23.5
2015-08-02 11:48:13,23.6
2015-08-02 11:48:14,23.6
2015-08-02 11:57:12,23.6
2015-08-02 12:06:09,23.5
2015-08-02 12:06:10,23.5
2015-08-02 12:15:08,23.5
2015-08-02 12:24:05,23.5
2015-08-02 12:24:06,23.5
2015-08-02 12:33:04,23.5
2015-08-02 12:42:01,23.6
2015-08-02 12:42:02,23.6
2015-08-02 12:51:00,23.6
2015-08-02 12:59:57,23.7
2015-08-02 12:59:58,23.7
2015-08-02 13:08:56,23.8
2015-08-02 13:17:53,23.8
2015-08-02 13:17:54,23.8
